dialect_id,dialect_name,word_id,concept,othography,english,ipa_no_tone,ipa_with_tone,ipa_converted_no_tone,ipa_converted_with_tone
XG,Xianggang,34,公猪,猪公,,tsy kuŋ,tsy55 kuŋ55,t͡sy kuŋ,t͡sy55 kuŋ55
XG,Xianggang,35,母猪,猪乸,,tsy na,tsy55 na35,t͡sy na,t͡sy55 na35
XG,Xianggang,36,公鸡,鸡公,,kɐi kuŋ,kɐi55 kuŋ55,kɐi kuŋ,kɐi55 kuŋ55
XG,Xianggang,37,母鸡,鸡乸,,kɐi na,kɐi55 na55,kɐi na,kɐi55 na55
XG,Xianggang,38,麻雀,麻雀,,ma tsœk,ma21 tsœk3335,ma t͡sœk,ma21 t͡sœk3335
XG,Xianggang,39,老鼠,老鼠,,lou sy,lou13 sy35,lou sy,lou13 sy35
XG,Xianggang,40,臭虫,木虱 ,,muk sɐt,muk2 sɐt5,muk sɐt,muk2 sɐt5
XG,Xianggang,41,房子(整),屋 ,,uk,uk5,uk,uk5
XG,Xianggang,42,房子(单),房间,,fɔŋ kan,fɔŋ21 kan55,fɔŋ kan,fɔŋ21 kan55
XG,Xianggang,43,窗户,窗 ,,tsˈœŋ,tsˈœŋ55,t͡sʰœŋ,t͡sʰœŋ55
XG,Xianggang,44,门坎,门坎,,mun hɐm,mun21 hɐm13,mun hɐm,mun21 hɐm13
XG,Xianggang,45,厕所,厕所,,tsˈi sɔ,tsˈi33 sɔ35,t͡sʰi sɔ,t͡sʰi33 sɔ35
XG,Xianggang,46,厨房,厨房,,tsˈøy fɔŋ,tsˈøy21 fɔŋ2135,t͡sʰøy fɔŋ,t͡sʰøy21 fɔŋ2135
XG,Xianggang,47,烟囱,烟通,,jin tˈuŋ,jin55 tˈuŋ55,jin tʰuŋ,jin55 tʰuŋ55
XG,Xianggang,48,桌子,台,,tˈɔi,tˈɔi2135,tʰɔi,tʰɔi2135
XG,Xianggang,49,楼梯,楼梯,,lɐu tˈɐi,lɐu21 tˈɐi55,lɐu tʰɐi,lɐu21 tʰɐi55
XG,Xianggang,50,头,头,,tˈɐu,tˈɐu21,tʰɐu,tʰɐu21
XG,Xianggang,51,额头,额头,,ŋak tˈɐu,ŋak2 tˈɐu21,ŋak tʰɐu,ŋak2 tʰɐu21
XG,Xianggang,52,脸,面,,min,min22,min,min22
XG,Xianggang,53,鼻子,鼻哥,,pei kɔ,pei22 kɔ55,pei kɔ,pei22 kɔ55
XG,Xianggang,54,脖子,颈,,kɛŋ,kɛŋ35,kɛŋ,kɛŋ35
XG,Xianggang,55,左手,左手,,tsɔ sɐu,tsɔ35 sɐu35,t͡sɔ sɐu,t͡sɔ35 sɐu35
XG,Xianggang,56,右手,右手,,jɐu sɐu,jɐu22 sɐu35,jɐu sɐu,jɐu22 sɐu35
XG,Xianggang,57,拳头,拳头,,kˈyn tˈɐu,kˈyn21 tˈɐu21,kʰyn tʰɐu,kʰyn21 tʰɐu21
XG,Xianggang,58,手指头,手指头,,sɐu tsi tˈɐu,sɐu35 tsi35 tˈɐu21,sɐu t͡si tʰɐu,sɐu35 t͡si35 tʰɐu21
XG,Xianggang,59,指甲,指甲,,tsi kap,tsi35 kap3,t͡si kap,t͡si35 kap3
XG,Xianggang,60,膝盖,膝头,,sɐt tˈɐu,sɐt5 tˈɐu21,sɐt tʰɐu,sɐt5 tʰɐu21
XG,Xianggang,61,腿,脚,,kœk,kœk3,kœk,kœk3
XG,Xianggang,62,父亲,爸爸 ,,pa pa,pa5521 pa55,pa pa,pa5521 pa55
XG,Xianggang,63,母亲,妈妈,,ma ma,ma5521 ma55,ma ma,ma5521 ma55
XG,Xianggang,64,祖父,阿爷 ,,a jɛ,a33 jɛ21,a jɛ,a33 jɛ21
XG,Xianggang,65,祖母,阿嫲,,a ma,a33 ma21,a ma,a33 ma21
XG,Xianggang,66,伯父,伯父,,pak fu,pak3 fu22,pak fu,pak3 fu22
XG,Xianggang,67,伯母,伯娘,,pak nœŋ,pak3 nœŋ21,pak nœŋ,pak3 nœŋ21
XG,Xianggang,68,叔父,阿叔 ,,a suk,a33 suk5,a suk,a33 suk5
XG,Xianggang,69,叔母,阿婶 ,,a sɐm,a33 sɐm35,a sɐm,a33 sɐm35
XG,Xianggang,70,外祖父,阿公 ,,a kuŋ,a33 kuŋ55,a kuŋ,a33 kuŋ55
XG,Xianggang,71,外祖母,婆婆,,pˈɔ pˈɔ,pˈɔ21 pˈɔ2135,pʰɔ pʰɔ,pʰɔ21 pʰɔ2135
XG,Xianggang,72,舅舅,舅父 ,,kˈɐu fu,kˈɐu13 fu2235,kʰɐu fu,kʰɐu13 fu2235
XG,Xianggang,73,舅母,妗母 ,,kˈɐm mou,kˈɐm13 mou13,kʰɐm mou,kʰɐm13 mou13
XG,Xianggang,74,丈夫,老公 ,,lou kuŋ,lou13 kuŋ55,lou kuŋ,lou13 kuŋ55
XG,Xianggang,75,妻子,老婆 ,,lou pˈɔ,lou13 pˈɔ21,lou pʰɔ,lou13 pʰɔ21
XG,Xianggang,76,儿子,仔,,tsɐi,tsɐi35,t͡sɐi,t͡sɐi35
XG,Xianggang,77,女儿,女 ,,nøy,nøy1335,nøy,nøy1335
XG,Xianggang,78,早饭,早餐 ,,tsou tsˈan,tsou35 tsˈan55,t͡sou t͡sʰan,t͡sou35 t͡sʰan55
XG,Xianggang,79,午饭,午餐 ,,ŋ tsˈan,ŋ13 tsˈan55,ŋ t͡sʰan,ŋ13 t͡sʰan55
XG,Xianggang,80,晚饭,晚餐 ,,man tsˈan,man13 tsˈan55,man t͡sʰan,man13 t͡sʰan55
XG,Xianggang,81,面条,面 ,,min,min22,min,min22
XG,Xianggang,82,馒头,馒头 ,,man tˈɐu,man22 tˈɐu21,man tʰɐu,man22 tʰɐu21
XG,Xianggang,83,包子,包 ,,pau,pau55,pau,pau55
XG,Xianggang,84,馄饨,云吞,,wɐn tˈɐn,wɐn21 tˈɐn55,wɐn tʰɐn,wɐn21 tʰɐn55
XG,Xianggang,85,醋,醋 ,,tsˈou,tsˈou33,t͡sʰou,t͡sʰou33
XG,Xianggang,86,酱油,豉油 ,,si jɐu,si22 jɐu21,si jɐu,si22 jɐu21
XG,Xianggang,87,盐,盐 ,,jim,jim21,jim,jim21
XG,Xianggang,88,筷子,筷子 ,,fai tsi,fai33 tsi35,fai t͡si,fai33 t͡si35
XG,Xianggang,89,勺儿,匙羹 ,,tsˈi kɐŋ,tsˈi21 kɐŋ55,t͡sʰi kɐŋ,t͡sʰi21 kɐŋ55
XG,Xianggang,90,男人,男人 ,,nam jɐn,nam21 jɐn2135,nam jɐn,nam21 jɐn2135
XG,Xianggang,91,女人,女人 ,,nøy jɐn,nøy13 jɐn2135,nøy jɐn,nøy13 jɐn2135
XG,Xianggang,92,男孩子,男仔 ,,nam tsɐi,nam21 tsɐi35,nam t͡sɐi,nam21 t͡sɐi35
XG,Xianggang,93,女孩子,女仔 ,,nøy tsɐi,nøy13 tsɐi35,nøy t͡sɐi,nøy13 t͡sɐi35
XG,Xianggang,94,老头儿,老人家,,lou jɐn ka,lou13 jɐn21 ka55,lou jɐn ka,lou13 jɐn21 ka55
XG,Xianggang,95,医生,医生,,ji sɐŋ,ji55 sɐŋ55,ji sɐŋ,ji55 sɐŋ55
XG,Xianggang,96,厨师,厨师,,tsy si,tsy21 si55,t͡sy si,t͡sy21 si55
XG,Xianggang,97,乞丐,乞儿,,hɐt ji,hɐt5 ji2155,hɐt ji,hɐt5 ji2155
XG,Xianggang,98,保姆,工人 ,,kuŋ jɐn,kuŋ55 jɐn21,kuŋ jɐn,kuŋ55 jɐn21
XG,Xianggang,99,病了,病咗 ,,pɛŋ tsɔ,pɛŋ22 tsɔ35,pɛŋ t͡sɔ,pɛŋ22 t͡sɔ35
XG,Xianggang,100,伤风,伤风 ,,sœŋ fuŋ,sœŋ55 fuŋ55,sœŋ fuŋ,sœŋ55 fuŋ55
XG,Xianggang,101,泻肚,肚屙 ,,tˈou ɔ,tˈou13 ɔ55,tʰou ɔ,tʰou13 ɔ55
XG,Xianggang,102,瘸子,跛脚佬 ,,pɐi kœk lou,pɐi55 kœk3 lou35,pɐi kœk lou,pɐi55 kœk3 lou35
XG,Xianggang,103,驼背,驼背 ,,tˈɔ pui,tˈɔ21 pui33,tʰɔ pui,tʰɔ21 pui33
XG,Xianggang,104,死了,死咗 ,,sei tsɔ,sei35 tsɔ35,sei t͡sɔ,sei35 t͡sɔ35
XG,Xianggang,105,看病,睇病 ,,tɐi pɛŋ,tɐi35 pɛŋ22,tɐi pɛŋ,tɐi35 pɛŋ22
XG,Xianggang,106,我,我,,ŋɔ,ŋɔ13,ŋɔ,ŋɔ13
XG,Xianggang,107,你,你,,nei,nei13,nei,nei13
XG,Xianggang,108,他,佢 ,,kˈøy,kˈøy13,kʰøy,kʰøy13
XG,Xianggang,109,我们,我哋 ,,ŋɔ tei,ŋɔ13 tei22,ŋɔ tei,ŋɔ13 tei22
XG,Xianggang,110,你们,你吔 ,,nei tei,nei13 tei22,nei tei,nei13 tei22
XG,Xianggang,111,他们,佢哋 ,,kˈøy tei,kˈøy13 tei22,kʰøy tei,kʰøy13 tei22
XG,Xianggang,112,咱们,我吔,,ŋɔ tei,ŋɔ13 tei22,ŋɔ tei,ŋɔ13 tei22
XG,Xianggang,113,自己,自己 ,,tsi kei,tsi22 kei35,t͡si kei,t͡si22 kei35
XG,Xianggang,114,谁,边个 ,,pin kɔ,pin55 kɔ33,pin kɔ,pin55 kɔ33
XG,Xianggang,115,什么,乜,,mɐt,mɐt5,mɐt,mɐt5
XG,Xianggang,116,这里,呢度 ,,nei tou,nei55 tou22,nei tou,nei55 tou22
XG,Xianggang,117,那里,嗰度,,kɔ tou,kɔ35 tou22,kɔ tou,kɔ35 tou22
XG,Xianggang,118,哪里,边度,,pin tou,pin44 tou22,pin tou,pin44 tou22
XG,Xianggang,119,这个,呢个 ,,nei kɔ,nei55 kɔ33,nei kɔ,nei55 kɔ33
XG,Xianggang,120,那个,嗰个,,kɔ kɔ,kɔ35 kɔ33,kɔ kɔ,kɔ35 kɔ33
XG,Xianggang,121,哪一个,边个 ,,pin kɔ,pin55 kɔ33,pin kɔ,pin55 kɔ33
XG,Xianggang,122,怎么样,点,,tim,tim35,tim,tim35
XG,Xianggang,123,一位客人,位,,wɐi,wɐi2235,wɐi,wɐi2235
XG,Xianggang,124,粗,粗,,tsˈou,tsˈou55,t͡sʰou,t͡sʰou55
XG,Xianggang,125,细,细,,sɐi,sɐi33,sɐi,sɐi33
XG,Xianggang,126,长,长,,tsˈœŋ,tsˈœŋ21,t͡sʰœŋ,t͡sʰœŋ21
XG,Xianggang,127,短,短,,tyn,tyn35,tyn,tyn35
XG,Xianggang,128,脏,污糟 ,,wu tsou,wu55 tsou55,wu t͡sou,wu55 t͡sou55
XG,Xianggang,129,干净,干净 ,,kɔn tsɛŋ,kɔn55 tsɛŋ22,kɔn t͡sɛŋ,kɔn55 t͡sɛŋ22
XG,Xianggang,130,便宜,平 ,,pˈɛŋ,pˈɛŋ21,pʰɛŋ,pʰɛŋ21
XG,Xianggang,131,刚(来),啱 ,,ŋam,ŋam55,ŋam,ŋam55
XG,Xianggang,132,刚(合适),啱,,ŋam,ŋam55,ŋam,ŋam55
XG,Xianggang,133,正好,啱啱好 ,,ŋam ŋam hou,ŋam55 ŋam55 hou35,ŋam ŋam hou,ŋam55 ŋam55 hou35
XG,Xianggang,134,和,同 ,,tˈuŋ,tˈuŋ21,tʰuŋ,tʰuŋ21
XG,Xianggang,135,只,只 ,,tsi,tsi35,t͡si,t͡si35
XG,Xianggang,136,从,从 ,,tsˈuŋ,tsˈuŋ21,t͡sʰuŋ,t͡sʰuŋ21
XG,Xianggang,137,替,帮 ,,pɔŋ,pɔŋ55,pɔŋ,pɔŋ55
XG,Xianggang,138,拿,攞,,lɔ,lɔ35,lɔ,lɔ35
XG,Xianggang,139,故意,特登 ,,tɐk tɐŋ,tɐk2 tɐŋ55,tɐk tɐŋ,tɐk2 tɐŋ55
XG,Xianggang,140,一,一,,jɐt,jɐt5,jɐt,jɐt5
XG,Xianggang,141,二,二,,ji,ji22,ji,ji22
XG,Xianggang,142,三,三,,sam,sam55,sam,sam55
XG,Xianggang,143,四,四,,sei,sei33,sei,sei33
XG,Xianggang,144,五,五,,ŋ,ŋ13,ŋ,ŋ13
XG,Xianggang,145,六,六,,luk,luk2,luk,luk2
XG,Xianggang,146,七,七,,tsˈɐt,tsˈɐt5,t͡sʰɐt,t͡sʰɐt5
XG,Xianggang,147,九,九,,kɐu,kɐu35,kɐu,kɐu35
XG,Xianggang,148,十,十,,sɐp,sɐp2,sɐp,sɐp2
XG,Xianggang,149,十一,十一,,sɐp jɐt,sɐp2 jɐt5,sɐp jɐt,sɐp2 jɐt5
XG,Xianggang,150,十二,十二,,sɐp ji,sɐp2 ji22,sɐp ji,sɐp2 ji22
XG,Xianggang,151,二十,二十,,ji sɐp,ji22 sɐp2,ji sɐp,ji22 sɐp2
XG,Xianggang,152,二十一,二十一,,ji sɐp jɐt,ji22 sɐp2 jɐt5,ji sɐp jɐt,ji22 sɐp2 jɐt5
XG,Xianggang,153,一百二十,,,,,,
XG,Xianggang,154,第二,第二,,tɐi ji,tɐi22 ji22,tɐi ji,tɐi22 ji22
XG,Xianggang,155,二两,二两,,ji lœŋ,ji22 lœŋ35,ji lœŋ,ji22 lœŋ35
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
